id,history_id,history_name,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
5c3644f6fb2dbf4d,cbc04ccc8fad13b8,RNASeq 5GB,ok,cufflinks/2.2.1.3,,,9509693527679.0000000,34359.0000000,8.0000000,34359738368.0000000,3834494976.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,2914.0000000
0330ee8ae14e1268,cbc04ccc8fad13b8,RNASeq 5GB,ok,wig_to_bigWig,,,17077323255.0000000,10737.0000000,1.0000000,10737418240.0000000,1495932928.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,17.0000000
47c26b5380a10721,cbc04ccc8fad13b8,RNASeq 5GB,ok,wig_to_bigWig,,,16415265100.0000000,10737.0000000,1.0000000,10737418240.0000000,1430097920.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,17.0000000
24a22a2038f18348,cbc04ccc8fad13b8,RNASeq 5GB,ok,bedtools_genomecoveragebed/2.30.0,,,156254367289.0000000,4080.0000000,1.0000000,4080218112.0000000,2646802432.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,156.0000000
6ac6f5bc478bff3e,cbc04ccc8fad13b8,RNASeq 5GB,ok,bedtools_genomecoveragebed/2.30.0,,,152137088954.0000000,4080.0000000,1.0000000,4080218112.0000000,3032735744.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,154.0000000
3bd8a1de5966b9d2,cbc04ccc8fad13b8,RNASeq 5GB,ok,revertR2orientationInBam/0.0.2,,,454938484338.0000000,4080.0000000,1.0000000,4080218112.0000000,2360631296.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,457.0000000
4892e06dbb8dcb7c,cbc04ccc8fad13b8,RNASeq 5GB,ok,wig_to_bigWig,,,34843057616.0000000,10737.0000000,1.0000000,10737418240.0000000,2811666432.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,36.0000000
94b2a573067069df,cbc04ccc8fad13b8,RNASeq 5GB,ok,bedtools_genomecoveragebed/2.30.0,,,201601673884.0000000,4080.0000000,1.0000000,4080218112.0000000,4079910912.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,204.0000000
5376495d807dfd0e,cbc04ccc8fad13b8,RNASeq 5GB,ok,bamFilter/2.5.2+galaxy1,,,712012514064.0000000,4080.0000000,1.0000000,4080218112.0000000,4079910912.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,725.0000000
b6e562ddf8ba2fea,cbc04ccc8fad13b8,RNASeq 5GB,ok,param_value_from_file,,,3783913415.0000000,4080.0000000,1.0000000,4080218112.0000000,184373248.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,4.0000000
