id,history_id,history_name,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
b9cd4d850143e553,af36e390a8592f41,RNASeq 10GB,ok,cufflinks/2.2.1.3,,,12753723077169.0000000,34359.0000000,8.0000000,34359738368.0000000,7595782144.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,4980.0000000
7c913fa34f8a3697,af36e390a8592f41,RNASeq 10GB,ok,wig_to_bigWig,,,23781235275.0000000,10737.0000000,1.0000000,10737418240.0000000,2024521728.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,24.0000000
a0b859d8d0120ba0,af36e390a8592f41,RNASeq 10GB,ok,wig_to_bigWig,,,22613956585.0000000,10737.0000000,1.0000000,10737418240.0000000,1934921728.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,22.0000000
11a3d5ab346b22be,af36e390a8592f41,RNASeq 10GB,ok,bedtools_genomecoveragebed/2.30.0,,,287050540872.0000000,4080.0000000,1.0000000,4080218112.0000000,3347369984.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,287.0000000
cf3a3fbabcf1d7a6,af36e390a8592f41,RNASeq 10GB,ok,bedtools_genomecoveragebed/2.30.0,,,278882081716.0000000,4080.0000000,1.0000000,4080218112.0000000,4079910912.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,279.0000000
9d91dde5f0b8aa0d,af36e390a8592f41,RNASeq 10GB,ok,revertR2orientationInBam/0.0.2,,,878373099653.0000000,4080.0000000,1.0000000,4080218112.0000000,4080041984.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,883.0000000
4a548cb4091361fe,af36e390a8592f41,RNASeq 10GB,ok,wig_to_bigWig,,,46125571281.0000000,10737.0000000,1.0000000,10737418240.0000000,3778928640.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,48.0000000
6d21c68630902182,af36e390a8592f41,RNASeq 10GB,ok,bedtools_genomecoveragebed/2.30.0,,,373403235618.0000000,4080.0000000,1.0000000,4080218112.0000000,4079919104.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,376.0000000
fe36a21b14240c31,af36e390a8592f41,RNASeq 10GB,ok,bamFilter/2.5.2+galaxy1,,,1385172542556.0000000,4080.0000000,1.0000000,4080218112.0000000,4079915008.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,1385.0000000
6e06389a0a3e2c8c,af36e390a8592f41,RNASeq 10GB,ok,param_value_from_file,,,3611477414.0000000,4080.0000000,1.0000000,4080218112.0000000,184606720.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,4.0000000
3cbe8f5b65b186fd,af36e390a8592f41,RNASeq 10GB,ok,multiqc/1.11+galaxy1,,,6496653626.0000000,12240.0000000,1.0000000,12240654336.0000000,121413632.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,7.0000000
6a43ae3061cbd077,af36e390a8592f41,RNASeq 10GB,ok,tp_awk_tool/1.1.2,,,284603095.0000000,4080.0000000,1.0000000,4080218112.0000000,7827456.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,1.0000000
e1457f1cca70a4df,af36e390a8592f41,RNASeq 10GB,ok,tp_awk_tool/1.1.2,,,50536844.0000000,4080.0000000,1.0000000,4080218112.0000000,7897088.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,0E-7
d0c6676ec9aedaca,af36e390a8592f41,RNASeq 10GB,ok,rna_star/2.7.8a+galaxy1,,,7079907145712.0000000,68719.0000000,16.0000000,68719476736.0000000,68719443968.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,1291.0000000
f241b3dbdd9e5612,af36e390a8592f41,RNASeq 10GB,ok,cutadapt/4.0+galaxy1,,,3235859595614.0000000,20401.0000000,5.0000000,20401094656.0000000,20400787456.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,709.0000000
e1af53999039ec69,af36e390a8592f41,RNASeq 10GB,ok,map_param_value/0.1.1,,,3508271921.0000000,4080.0000000,1.0000000,4080218112.0000000,184623104.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,4.0000000
69dc0f3a40b7dbb9,af36e390a8592f41,RNASeq 10GB,ok,map_param_value/0.1.1,,,3671317566.0000000,4080.0000000,1.0000000,4080218112.0000000,184696832.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,4.0000000
e817c64ac8a3a9df,af36e390a8592f41,RNASeq 10GB,ok,map_param_value/0.1.1,,,3601714824.0000000,4080.0000000,1.0000000,4080218112.0000000,184578048.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,4.0000000
b2133f05e7b4e98c,af36e390a8592f41,RNASeq 10GB,ok,map_param_value/0.1.1,,,3600212949.0000000,4080.0000000,1.0000000,4080218112.0000000,184033280.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,3.0000000
9be3170a4b0acc74,af36e390a8592f41,RNASeq 10GB,ok,compose_text_param/0.1.1,,,3610527797.0000000,4080.0000000,1.0000000,4080218112.0000000,184467456.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,4.0000000
224f3f8aebf01fe7,af36e390a8592f41,RNASeq 10GB,ok,cufflinks/2.2.1.3,,,12821752925237.0000000,34359.0000000,8.0000000,34359738368.0000000,5940031488.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,5062.0000000
b1ace86a70792509,af36e390a8592f41,RNASeq 10GB,ok,wig_to_bigWig,,,23618842211.0000000,10737.0000000,1.0000000,10737418240.0000000,2024624128.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,24.0000000
d92026f34ffb5c6c,af36e390a8592f41,RNASeq 10GB,ok,wig_to_bigWig,,,22712856590.0000000,10737.0000000,1.0000000,10737418240.0000000,1934917632.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,23.0000000
d69e8971ec159040,af36e390a8592f41,RNASeq 10GB,ok,bedtools_genomecoveragebed/2.30.0,,,288185360464.0000000,4080.0000000,1.0000000,4080218112.0000000,3888058368.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,288.0000000
0e7e93d8c6da1994,af36e390a8592f41,RNASeq 10GB,ok,bedtools_genomecoveragebed/2.30.0,,,279477439617.0000000,4080.0000000,1.0000000,4080218112.0000000,4079910912.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,279.0000000
4b395f586cad160a,af36e390a8592f41,RNASeq 10GB,ok,revertR2orientationInBam/0.0.2,,,892638462054.0000000,4080.0000000,1.0000000,4080218112.0000000,4080046080.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,897.0000000
a7b6919085739f03,af36e390a8592f41,RNASeq 10GB,ok,wig_to_bigWig,,,45690342904.0000000,10737.0000000,1.0000000,10737418240.0000000,3778920448.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,47.0000000
7e99afce5808894a,af36e390a8592f41,RNASeq 10GB,ok,bedtools_genomecoveragebed/2.30.0,,,371837747685.0000000,4080.0000000,1.0000000,4080218112.0000000,4079910912.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,372.0000000
ddfacbed4594063d,af36e390a8592f41,RNASeq 10GB,ok,bamFilter/2.5.2+galaxy1,,,1378986487721.0000000,4080.0000000,1.0000000,4080218112.0000000,4079906816.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,1380.0000000
85a16908f9bab077,af36e390a8592f41,RNASeq 10GB,ok,param_value_from_file,,,3593533687.0000000,4080.0000000,1.0000000,4080218112.0000000,184758272.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,4.0000000
da30a3387b5cf730,af36e390a8592f41,RNASeq 10GB,ok,multiqc/1.11+galaxy1,,,6558768599.0000000,12240.0000000,1.0000000,12240654336.0000000,119435264.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,8.0000000
ca7c26b63ff2b6b6,af36e390a8592f41,RNASeq 10GB,ok,tp_awk_tool/1.1.2,,,50752731.0000000,4080.0000000,1.0000000,4080218112.0000000,7323648.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,0E-7
413ba9755b3293ec,af36e390a8592f41,RNASeq 10GB,ok,tp_awk_tool/1.1.2,,,283711148.0000000,4080.0000000,1.0000000,4080218112.0000000,7938048.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,0E-7
e239249fe8c5ebb3,af36e390a8592f41,RNASeq 10GB,ok,rna_star/2.7.8a+galaxy1,,,7105672325333.0000000,68719.0000000,16.0000000,68719476736.0000000,68719435776.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,1261.0000000
72d7334f80328809,af36e390a8592f41,RNASeq 10GB,ok,cutadapt/4.0+galaxy1,,,3443360522391.0000000,20401.0000000,5.0000000,20401094656.0000000,20400873472.0000000,9223372036854771712.0000000,197873500.0000000,48.0000000,801.0000000
