id,history_id,history_name,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
4019ef917bf14bc1,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,cufflinks/2.2.1.3,,,6573579154735.0000000,32212.0000000,6.0000000,32212254720.0000000,6106189824.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,1715.0000000
954b885ee313ebc0,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,wig_to_bigWig,,,10012001101.0000000,10737.0000000,1.0000000,10737418240.0000000,906420224.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,10.0000000
729962594c00fb26,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,wig_to_bigWig,,,10468551829.0000000,10737.0000000,1.0000000,10737418240.0000000,948318208.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,11.0000000
9b815be532500069,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,76075837407.0000000,4080.0000000,1.0000000,4080218112.0000000,2025865216.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,80.0000000
9485902d959f164b,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,78347686943.0000000,4080.0000000,1.0000000,4080218112.0000000,2466136064.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,81.0000000
82e53b3d2fc193cb,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,revertR2orientationInBam/0.0.2,,,180786935485.0000000,4080.0000000,1.0000000,4080218112.0000000,1019396096.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,182.0000000
43200eb5b16a022e,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,wig_to_bigWig,,,20163274725.0000000,10737.0000000,1.0000000,10737418240.0000000,1796218880.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,21.0000000
b3c1c6aca5955f2b,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,104024180697.0000000,4080.0000000,1.0000000,4080218112.0000000,2781106176.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,106.0000000
bd3820a4abe31601,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,bamFilter/2.5.2+galaxy1,,,293652121399.0000000,4080.0000000,1.0000000,4080218112.0000000,2292666368.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,294.0000000
5712fa0f490860e8,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,param_value_from_file,,,3628596339.0000000,4080.0000000,1.0000000,4080218112.0000000,184643584.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
a2a01ecdcb73a884,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,multiqc/1.11+galaxy1,,,6990718124.0000000,12240.0000000,1.0000000,12240654336.0000000,117440512.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,8.0000000
7fa125e882b14048,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,tp_awk_tool/1.1.2,,,296201882.0000000,4080.0000000,1.0000000,4080218112.0000000,7512064.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,0E-7
4160959ca9dd56e0,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,tp_awk_tool/1.1.2,,,61929257.0000000,4080.0000000,1.0000000,4080218112.0000000,5226496.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,0E-7
21521202487a271f,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,rna_star/2.7.8a+galaxy1,,,2076966851937.0000000,53687.0000000,10.0000000,53687091200.0000000,53686878208.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,2611.0000000
420e6c31f5d03d0b,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,cutadapt/4.0+galaxy1,,,663741692042.0000000,20401.0000000,5.0000000,20401094656.0000000,5888049152.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,163.0000000
423ff9a57f9c3414,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,map_param_value/0.1.1,,,3720603384.0000000,4080.0000000,1.0000000,4080218112.0000000,184320000.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
4cc0f1a45537d58a,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,map_param_value/0.1.1,,,3622068058.0000000,4080.0000000,1.0000000,4080218112.0000000,184119296.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
597acde0591c167b,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,map_param_value/0.1.1,,,3729560848.0000000,4080.0000000,1.0000000,4080218112.0000000,184262656.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
a4af7a0b10b6a974,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,map_param_value/0.1.1,,,3608172556.0000000,4080.0000000,1.0000000,4080218112.0000000,184090624.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
eb3f22c6cc24dd51,b2fdf63e2efcb6b4,RNASeq 1 costs 2GB Default,ok,compose_text_param/0.1.1,,,3520767221.0000000,4080.0000000,1.0000000,4080218112.0000000,184184832.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
