id,history_id,history_name,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
027786c9f8c788e0,4019ef917bf14bc1,RNASeq-2 1 costs 8x64 10GB Default,ok,param_value_from_file,,,3481187616.0000000,4080.0000000,1.0000000,4080218112.0000000,187105280.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
f6c4e22bb40160cf,4019ef917bf14bc1,RNASeq-2 1 costs 8x64 10GB Default,ok,tp_awk_tool/1.1.2,,,75727673.0000000,4080.0000000,1.0000000,4080218112.0000000,5525504.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,0E-7
896d89c8c4a0b70b,4019ef917bf14bc1,RNASeq-2 1 costs 8x64 10GB Default,ok,multiqc/1.11+galaxy1,,,6641180874.0000000,12240.0000000,1.0000000,12240654336.0000000,124170240.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,7.0000000
81fc046618636e33,4019ef917bf14bc1,RNASeq-2 1 costs 8x64 10GB Default,ok,tp_awk_tool/1.1.2,,,297188560.0000000,4080.0000000,1.0000000,4080218112.0000000,7819264.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,0E-7
f41fa0489e70921b,4019ef917bf14bc1,RNASeq-2 1 costs 8x64 10GB Default,error,cufflinks/2.2.1.3,,,,,,,,,,,
30b3b78f5280d344,4019ef917bf14bc1,RNASeq-2 1 costs 8x64 10GB Default,error,tp_awk_tool/1.1.2,,,,,,,,,,,
aaab3f665717c6d3,4019ef917bf14bc1,RNASeq-2 1 costs 8x64 10GB Default,error,bamFilter/2.5.2+galaxy1,,,,,,,,,,,
72cdafdaa8ff9e43,4019ef917bf14bc1,RNASeq-2 1 costs 8x64 10GB Default,paused,revertR2orientationInBam/0.0.2,,,,,,,,,,,
22b0cda20e54c687,4019ef917bf14bc1,RNASeq-2 1 costs 8x64 10GB Default,ok,rna_star/2.7.8a+galaxy1,,,7851923799367.0000000,68719.0000000,8.0000000,68719476736.0000000,68719046656.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,2286.0000000
cfecccf9f0c719c1,4019ef917bf14bc1,RNASeq-2 1 costs 8x64 10GB Default,error,rna_star/2.7.8a+galaxy1,,,,,,,,,,,
3b23d65ec4c296e6,4019ef917bf14bc1,RNASeq-2 1 costs 8x64 10GB Default,ok,cutadapt/4.0+galaxy1,,,3340912076358.0000000,20401.0000000,5.0000000,20401094656.0000000,20400742400.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,801.0000000
1cca0f13aad731e4,4019ef917bf14bc1,RNASeq-2 1 costs 8x64 10GB Default,ok,map_param_value/0.1.1,,,3716433937.0000000,4080.0000000,1.0000000,4080218112.0000000,183951360.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
142a82360eb6c9a1,4019ef917bf14bc1,RNASeq-2 1 costs 8x64 10GB Default,ok,map_param_value/0.1.1,,,3873259911.0000000,4080.0000000,1.0000000,4080218112.0000000,184463360.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
2df57c059ad0c2c0,4019ef917bf14bc1,RNASeq-2 1 costs 8x64 10GB Default,ok,compose_text_param/0.1.1,,,3667900038.0000000,4080.0000000,1.0000000,4080218112.0000000,184184832.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
784e368c4d4bf7d9,4019ef917bf14bc1,RNASeq-2 1 costs 8x64 10GB Default,ok,map_param_value/0.1.1,,,3659518119.0000000,4080.0000000,1.0000000,4080218112.0000000,184770560.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
04de9c9cad093ad5,4019ef917bf14bc1,RNASeq-2 1 costs 8x64 10GB Default,ok,map_param_value/0.1.1,,,3688397741.0000000,4080.0000000,1.0000000,4080218112.0000000,184217600.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
